,date,title,prob_1,prob_5,prob_10,prob_20
12734,2010.07.30 08:59,애플·삼성전자 `웃고`…노키아·LG전자 `울고`,45.0,55.0,65.0,75.0
12735,2010.08.02 21:11,"삼성전자, 원자재값 변동 납품가에 연동",55.0,65.0,75.0,85.0
12736,2010.08.02 20:04,[부음] 정해주씨(삼성전자 DMC연구소 수석연구원) 부친상,50.0,60.0,70.0,80.0
12737,2010.08.02 17:37,삼성전자 1차 협력업체 늘린다,65.0,75.0,85.0,90.0
12738,2010.08.02 09:00,"삼성전자, 0.86% 오른 81.7만원 장 출발",55.0,65.0,75.0,85.0
12739,2010.08.05 17:31,삼성전자 국내외 사업장 온실가스 통합 관리한다,70.0,80.0,90.0,95.0
12740,2010.08.08 18:21,"삼성전자·LGD, 美서 담합 피소",60.0,70.0,80.0,90.0
12741,2010.08.09 17:15,"삼성전자, 2분기 스마트폰 성장률 1위",70.0,80.0,90.0,95.0
12742,2010.08.09 17:09,[IR52 장영실상] 삼성전자 `전자종이 단말기 e-리더`,55.0,65.0,75.0,85.0
12743,2010.08.10 10:44,"삼성전자, 2분기 스마트폰 성장률 `글로벌 1위`",70.0,80.0,90.0,95.0
12744,2010.08.11 11:32,"삼성전자-LGD, 대형 LCD 패널 가격 인하 공세",45.0,55.0,65.0,75.0
12745,2010.08.11 11:18,"삼성전자, 초보자도 쉽게 사용하는 풀터치폰 출시",50.0,60.0,70.0,80.0
12746,2010.08.11 11:00,"삼성전자, 초보자도 쉽게 사용하는 풀터치폰 출시",60.0,70.0,80.0,90.0
12747,2010.08.13 11:41,"삼성전자, 내년 TV용 LCD 패널 중 LED 비중 80% 넘는다",70.0,80.0,90.0,95.0
12748,2010.08.16 17:13,"[사설] 삼성전자 相生방안, 그룹총수가 직접 챙겨야",55.0,65.0,75.0,85.0
12749,2010.08.17 09:00,"삼성전자, 1.28% 내린 77.2만원 장 출발",50.0,60.0,70.0,80.0
12750,2010.08.18 08:46,"삼성전자 S패드, `갤럭시패드`로 이름 확정",55.0,65.0,75.0,85.0
12751,2010.08.19 17:28,삼성전자-中企 신기술 29건 개발,70.0,80.0,90.0,95.0
12752,2010.08.19 15:24,"삼성전자, 갤럭시U로 맞대응 나섰다",65.0,75.0,85.0,90.0
12753,2010.08.22 18:30,삼성전자 D램 점유율 2분기 35.4% 사상최고,70.0,80.0,90.0,95.0
12754,2010.08.22 18:16,`금융의 삼성전자` 는 구호뿐 계열사 몰아주기에만 급급,45.0,55.0,65.0,75.0
12755,2010.08.23 21:01,"이건희 ""삼성전자 4분기 전망 괜찮다""",60.0,70.0,80.0,90.0
12756,2010.08.23 15:06,"삼성전자 삼성앱스, 우수 개발자 키우고 생활밀착형 앱 늘려",50.0,60.0,70.0,80.0
12757,2010.08.24 17:13,삼성전자는 모바일 인력 `블랙홀`,45.0,55.0,65.0,75.0
12758,2010.08.25 17:05,[부음] 김명규씨(삼성전자 LCD사업부) 부친상,50.0,60.0,70.0,80.0
12759,2010.08.27 15:01,삼성전자 수원에 제3연구소 짓는다,65.0,75.0,85.0,90.0
12760,2010.08.27 08:21,"[금융위기 2년] 삼성전자·현대車, 반등장세 이끌고 향후 전망도 `굿`",70.0,80.0,90.0,95.0
12761,2010.08.30 17:46,"인텔 3분기 매출전망 하향 조정…삼성전자·하이닉스 ""예상된 일""",55.0,65.0,75.0,85.0
12762,2010.08.31 17:16,삼성전자 3D TV도 `밀리언 셀러`,60.0,70.0,80.0,90.0
12763,2010.08.31 16:58,"삼성전자, 3DTV 100만대 판매 `금자탑`",70.0,80.0,90.0,95.0
12764,2010.09.01 17:26,"삼성전자, X레이 장비업체 인수…기술 확보 차원",65.0,75.0,85.0,90.0
12765,2010.09.01 04:00,최지성 삼성전자 사장. 1조원 상생펀드 조성,50.0,60.0,70.0,80.0
12766,2010.09.05 18:01,삼성전자 내년 30조원이상 투자한다,55.0,65.0,75.0,85.0
12767,2010.09.06 17:18,삼성전자 납품대금 추석전에 지급키로,60.0,70.0,80.0,90.0
12768,2010.09.06 16:30,[IR52 장영실상] 삼성전자 하이브리드카메라,55.0,65.0,75.0,85.0
12769,2010.09.07 14:46,"삼성전자, 핑크 갤럭시S로 여심 사로 잡는다",50.0,60.0,70.0,80.0
12770,2010.09.08 09:18,"삼성전자, 핑크 갤럭시S로 여심 사로 잡는다",50.0,60.0,70.0,80.0
12771,2010.09.13 16:59,삼성전자 맞춤인재 육성…전남대와 매년 40명씩 협약 체결,65.0,75.0,85.0,90.0
12772,2010.09.13 16:30,[장외주식 시황] 삼성광주전자 강세로 5주 최고가 기록,60.0,70.0,80.0,90.0
12773,2010.09.13 16:25,삼성전자 갤럭시 S 중국 진출,65.0,75.0,85.0,90.0
12774,2010.09.14 17:50,삼성전자 `미러리스 디카` 선보여,55.0,65.0,75.0,85.0
12775,2010.09.14 08:44,"삼성 · LG전자 · 지상파 4사, OHTV 표준화 나선다",50.0,60.0,70.0,80.0
12776,2010.09.15 17:17,"제일모직·삼성SDI, 삼성전자 루머탓에…",55.0,65.0,75.0,85.0
12777,2010.09.16 16:55,[MBN / 경제공감] 삼성전자 주가 100만원의 꿈은?,50.0,60.0,70.0,80.0
12778,2010.09.17 17:56,"삼성전자, 삼성광주전자 합병",65.0,75.0,85.0,90.0
12779,2010.09.27 08:27,"삼성전자, LED TV 다음은 `나노 TV`…이르면 2012년 양산 전망",70.0,80.0,90.0,95.0
12780,2010.09.28 17:45,삼성전자·포스코 등 374곳 에너지 목표관리업체 지정,60.0,70.0,80.0,90.0
12781,2010.09.28 17:13,[삼성기획] 삼성전자의 시장 혁신 DNA,70.0,80.0,90.0,95.0
12782,2010.09.29 17:35,"대기업 ""적극 동참""…삼성전자, 상생 대토론회 개최",65.0,75.0,85.0,90.0
12783,2010.09.29 08:48,"삼성전자, 갤럭시S 지원군 쏟아낸다",70.0,80.0,90.0,95.0
12784,2010.09.30 16:57,"삼성전자, 유럽서 명화마케팅…3D TV로 칸딘스키 작품전시",65.0,75.0,85.0,90.0
12785,2010.10.03 17:51,삼성전자 사장단 매월 협력사 방문한다,50.0,60.0,70.0,80.0
12786,2010.10.03 17:19,[부음] 강정선씨(삼성전자 수석) 모친상,50.0,60.0,70.0,80.0
12787,2010.10.04 17:36,삼성전자 핵심협력사 `빛좋은 개살구`?,65.0,75.0,85.0,90.0
12788,2010.10.04 16:32,"삼성전자, 신개념 가습청정기 출시",70.0,80.0,90.0,95.0
12789,2010.10.04 16:13,[직장인 맛집] 삼성전자 직원들이 잘 가는 강남역 맛집6,50.0,60.0,55.0,45.0
12790,2010.10.05 09:12,"삼성전자, 세계 최초 330Mbps 모바일 와이맥스2 시연",70.0,75.0,80.0,70.0
12791,2010.10.05 09:01,"삼성전자, 1.03% 내린 77.2만원 개장",40.0,30.0,20.0,10.0
12792,2010.10.06 18:04,"삼성전자, 갤럭시S · 갤럭시탭 일본 출시",60.0,65.0,70.0,60.0
12793,2010.10.06 04:00,"삼성전자, 디지털카메라 삼성NX100 출시",65.0,70.0,75.0,65.0
12794,2010.10.07 17:37,"삼성전자, 3분기 매출 40조 사상최대",80.0,85.0,90.0,80.0
12795,2010.10.07 17:07,"삼성전자 ""4분기 실적둔화"" 150-20클럽 힘들듯",30.0,20.0,10.0,5.0
12796,2010.10.07 17:06,삼성전자 3분기 실적 들여다보니,55.0,60.0,65.0,55.0
12797,2010.10.07 08:47,삼성전자 3분기 이익 4조8천억…예상밖 `부진`,35.0,25.0,15.0,5.0
12798,2010.10.10 19:49,상장사 상반기 중간배당 삼성전자 7400억원 최고,75.0,80.0,85.0,75.0
12799,2010.10.11 18:06,"삼성전자, KT에 갤럭시폰 공급",65.0,70.0,75.0,65.0
12800,2010.10.11 17:20,"삼성전자 ""광주를 세계 금형허브로""",70.0,75.0,80.0,70.0
12801,2010.10.11 16:22,[IR52 장영실상] 삼성전자 `공기 중 유해물질 제거 SPi`,60.0,65.0,70.0,60.0
12802,2010.10.12 17:25,삼성전자 갤럭시탭 출시 연기,45.0,40.0,35.0,30.0
12803,2010.10.12 09:00,"삼성전자, 갤럭시K 출시",70.0,75.0,80.0,70.0
12804,2010.10.13 08:52,"삼성전자, `바다` 기반 삼성튠스도 개발 착수",75.0,80.0,85.0,75.0
12805,2010.10.14 17:04,삼성전자 내년 반도체투자 10조3천억,70.0,75.0,80.0,70.0
12806,2010.10.15 17:50,"삼성전자, 유럽에어컨시장 본격 공략",65.0,70.0,75.0,65.0
12807,2010.10.17 18:14,DDR3 D램값 2달러대 붕괴…삼성전자·하이닉스 `비상`,50.0,55.0,60.0,50.0
12808,2010.10.17 17:06,삼성전자 4분기 영업이익 1조 줄듯,40.0,30.0,20.0,10.0
12809,2010.10.19 21:04,삼성전자 메디슨 인수 나선다,60.0,65.0,70.0,60.0
12810,2010.10.20 17:37,녹색株 `제2의 삼성전자`는?,50.0,55.0,60.0,50.0
12811,2010.10.20 17:27,삼성전자 현장서 상생실천…최지성 사장 협력사 5곳 방문,55.0,60.0,65.0,55.0
12812,2010.10.20 04:00,삼성전자 3분기 매출 40조원 사상 최대,80.0,85.0,90.0,80.0
12813,2010.10.21 17:47,"삼성전자·KT, 휴대폰 한글자판 특허 개방",65.0,70.0,75.0,65.0
12814,2010.10.22 09:01,"KT, 삼성전자 한글 자판 무료 사용 허용",70.0,75.0,80.0,70.0
12815,2010.10.25 15:11,삼성전자 4G 솔루션 공개,75.0,80.0,85.0,75.0
12816,2010.10.28 17:22,美 TV에너지소비 표시 의무화…삼성·LG전자 혜택클듯,45.0,40.0,35.0,30.0
12817,2010.10.28 17:11,"삼성전자, 스마트TV서도 앞서간다",70.0,75.0,80.0,70.0
12818,2010.10.29 15:53,삼성전자 3분기실적 좋았지만…,50.0,55.0,60.0,50.0
12819,2010.10.29 15:38,[Hello! 증시] 삼성전자 부활해야 코스피가 산다는데…,55.0,60.0,65.0,55.0
12820,2010.10.29 15:25,삼성전자 3분기 실적 좋았지만,50.0,55.0,60.0,50.0
12821,2010.11.01 15:01,[책] 녹색성장주 제2의 삼성전자를 잡아라,55.0,60.0,65.0,55.0
12822,2010.11.01 14:01,삼성전자 스마트폰 시장 4위에 도전한다,60.0,65.0,70.0,60.0
12823,2010.11.02 17:27,삼성전자 `옙 U6` 출시,65.0,70.0,75.0,65.0
12824,2010.11.02 17:07,"삼성전자, 마이스터고 학생 우선 채용",60.0,65.0,70.0,60.0
12825,2010.11.02 15:14,삼성전자 박대호 공격형 테란 `색다르네`,55.0,60.0,65.0,55.0
12826,2010.11.02 13:33,"삼성전자, 뉴욕서 모바일 와이맥스 상용 서비스",70.0,75.0,80.0,70.0
12827,2010.11.02 09:49,"삼성전자, 3D PC 시장 진출",65.0,70.0,75.0,65.0
12828,2010.11.03 17:40,애플 1위·삼성전자 12위…아시아에서 존경받는 다국적기업,45.0,50.0,55.0,45.0
12829,2010.11.03 08:48,"삼성전자, D램 `꿈의 40% 점유율` 점령 유력",70.0,75.0,80.0,70.0
12830,2010.11.04 17:22,"신종균 삼성전자 사장, ""연내 갤럭시탭 100만대 팔것""",75.0,80.0,85.0,75.0
12831,2010.11.04 11:39,"푸틴 딸과 결혼설 윤씨,삼성전자 그만둬…왜?",60.0,65.0,70.0,60.0
12832,2010.11.04 09:46,"푸틴 딸과 결혼설 윤모씨, 모스크바 삼성전자 퇴사",55.0,60.0,65.0,55.0
12833,2010.11.04 09:35,"푸틴 딸과 결혼설 윤씨, 모스크바 삼성전자에 사표",50.0,55.0,60.0,50.0
12834,2010.11.05 09:18,"삼성전자 · LGD, 중국 LCD 공장 동시 승인",65.0,70.0,75.0,65.0
12835,2010.11.08 17:05,삼성전자 70인치 고화질 LCD패널 첫 개발,70.0,75.0,80.0,70.0
12836,2010.11.08 16:21,"삼성전자-LGD, 중국 팹 건설 작업 본격 시동. 장비 업계도 `반색`",65.0,70.0,75.0,65.0
12837,2010.11.08 13:46,"삼성전자, 갤럭시 탭 출시",65.0,70.0,75.0,65.0
12838,2010.11.09 08:50,"삼성전자, 무안경 3D 핵심 기술 적용한 70인치 LCD 개발",70.0,75.0,80.0,70.0
12839,2010.11.10 17:17,잘 달리는 현대車 vs 주춤했던 삼성전자,50.0,55.0,60.0,50.0
12840,2010.11.10 17:12,"장원기 삼성전자 사장 ""스마트TV가 LCD TV 대체""",60.0,65.0,70.0,60.0
12841,2010.11.10 17:12,"CES 2011 혁신상, 삼성·LG전자 휩쓸어",70.0,75.0,80.0,70.0
12842,2010.11.12 15:46,"`녹색주, 제2의 삼성전자` 한달만에 1만부 돌파",60.0,65.0,70.0,60.0
12843,2010.11.14 18:53,SK텔레콤·삼성전자 갤럭시탭 전격 출시,70.0,75.0,80.0,70.0
12844,2010.11.15 16:33,[IR52 장영실상] 삼성전자 `홈시어터시스템`,60.0,65.0,70.0,60.0
12845,2010.11.16 18:25,"삼성전자 ""당신 누구십니까""",50.0,55.0,60.0,50.0
12846,2010.11.18 18:28,"삼성전자 인수제안 거절했던 샌디스크""삼성은 여전히 중요 고객""",55.0,60.0,65.0,55.0
12847,2010.11.18 17:43,[부음] 김일수씨(전 삼성전자 업무팀장) 장모상,50.0,55.0,60.0,50.0
12848,2010.11.18 16:35,"이재선 ""의약업계의 삼성전자 탄생 기원한다""",55.0,60.0,65.0,55.0
12849,2010.11.22 17:39,[부음] 한우성씨(삼성전자 상무) 모친상,50.0,55.0,60.0,50.0
12850,2010.11.22 15:07,온라인 소통 잘하는 곳은?…삼성전자·롯데백화점·서울시,55.0,60.0,65.0,55.0
12851,2010.11.26 08:53,"삼성전자, TV용 LED 문호 더 넓힌다",65.0,70.0,75.0,65.0
12852,2010.11.29 13:15,"[장외시장 주간시황] 삼성SDS, 세메스, 삼성전자서비스 연이어 사상 최고치 경신",70.0,75.0,80.0,70.0
12853,2010.11.30 17:41,삼성전자 기술유출 배상받는다,60.0,65.0,70.0,60.0
12854,2010.12.01 17:07,"삼성전자, 차세대 근거리통신칩 내년 양산",65.0,70.0,75.0,65.0
12855,2010.12.02 20:34,[부음] 김용관씨(삼성전자 부장) 부친상,50.0,55.0,60.0,50.0
12856,2010.12.02 16:58,"[종목 포커스] SKC솔믹스, 삼성전자 납품 계약으로 급등",65.0,70.0,75.0,65.0
12857,2010.12.03 15:48,이재용·최지성 삼성전자 투톱체제 시동,70.0,75.0,80.0,70.0
12858,2010.12.03 15:44,삼성전자 89만4000원 `사상최고`,75.0,80.0,85.0,75.0
12859,2010.12.05 15:54,[녹색기술대상] 국무총리상·매일경제회장상 / 삼성전자 친환경 `3D LED TV`,70.0,75.0,80.0,70.0
12860,2010.12.06 17:58,삼성전자 7년간 27억원 삼성서울병원에 지원,65.0,70.0,75.0,65.0
12861,2010.12.06 17:09,삼성전자도 LCD 감산…가동률 93~94%,55.0,60.0,65.0,55.0
12862,2010.12.06 14:49,[장외시장 주간시황]삼성전자 자회사 세메스 3주 연속 사상 최고치 경신으로 23만6000원,65.0,70.0,75.0,65.0
12863,2010.12.07 17:21,삼성전자 美에 5년간 수십억달러 4G장비 공급,70.0,75.0,80.0,70.0
12864,2010.12.07 17:13,삼성전자 90만1000원 또 사상최고,75.0,80.0,85.0,75.0
12865,2010.12.07 17:09,삼성전자 수원에 새 연구소,60.0,65.0,70.0,60.0
12866,2010.12.08 18:22,삼성전자 내년 휴대폰 3억3000만대 판다,70.0,75.0,80.0,70.0
12867,2010.12.08 17:25,삼성전자 사업부장 4명 이번주 인선,60.0,65.0,70.0,60.0
12868,2010.12.08 17:24,삼성전자 100만원 가는길 4大 포인트,65.0,70.0,75.0,65.0
12869,2010.12.10 16:47,[인사] 환경부 / 삼성전자 / 우리은행,55.0,60.0,65.0,55.0
12870,2010.12.10 16:32,"삼성전자, 나노기술 특허 기술 확보 총력",70.0,75.0,80.0,70.0
12871,2010.12.10 14:29,최고실적 `삼성전자 드림팀` 계속간다,75.0,80.0,85.0,75.0
12872,2010.12.11 19:35,"대만 언론, 삼성전자로 인해 반한감정 다시 시작 ‘대체 왜?’",55.0,60.0,65.0,55.0
12873,2010.12.13 17:56,"[IR52 장영실상] 삼성전자, 모바일 와이맥스용 기지국 시스템",70.0,75.0,80.0,70.0
12874,2010.12.13 16:57,"삼성전자 최대 라이벌은…닛케이, 대만 `훙하이정밀` 지목",65.0,70.0,75.0,65.0
12875,2010.12.14 17:41,삼성전자 30년만에 95배 `껑충`,75.0,80.0,85.0,75.0
12876,2010.12.14 17:25,"삼성전자, 근거리 무선통신 휴대폰 출시",70.0,75.0,80.0,70.0
12877,2010.12.14 16:17,[장외주식 시황] 메디슨 삼성전자로 매각 결정 소식에 16.97% 급등,65.0,70.0,75.0,65.0
12878,2010.12.14 15:15,"[나눔 상생경영] 삼성전자, 글로벌 초일류 기업답게",70.0,75.0,80.0,70.0
12879,2010.12.14 08:25,삼성 vs SK `메디슨 인수전`…삼성전자 품으로,65.0,70.0,75.0,65.0
12880,2010.12.15 17:41,2000 돌파 1등공신 삼성전자 바통터치 누가할까?,60.0,65.0,70.0,60.0
12881,2010.12.15 15:06,[2010 히트상품] 삼성전자 / 디카 NX시리즈,65.0,70.0,75.0,65.0
12882,2010.12.15 15:06,[2010 히트상품] 삼성전자 / 애니콜 갤럭시S,70.0,75.0,80.0,70.0
12883,2010.12.15 15:06,[2010 히트상품] 삼성전자 / 노트북 센스 SF시리즈,65.0,70.0,75.0,65.0
12884,2010.12.15 15:06,[2010 히트상품] 삼성전자 / 옙,70.0,75.0,80.0,70.0
12885,2010.12.15 15:06,[2010 히트상품] 삼성전자 / 파브 3D 스마트 TV,65.0,70.0,75.0,65.0
12886,2010.12.15 15:06,[2010 히트상품] 삼성전자 / 지펠 아삭김치냉장고,70.0,75.0,80.0,70.0
12887,2010.12.15 15:06,[2010 히트상품] 삼성전자 / 지펠 마시모주끼,65.0,70.0,75.0,65.0
12888,2010.12.15 15:06,[2010 히트상품] 삼성전자 / 컬러레이저 프린터 CLP-325K,70.0,75.0,80.0,70.0
12889,2010.12.15 15:05,[2010 히트상품] 삼성전자 / 하우젠 에어컨 제로,50.0,60.0,70.0,80.0
12890,2010.12.15 15:05,[2010 히트상품] 삼성전자 / 하우젠 버블에코,60.0,70.0,80.0,90.0
12891,2010.12.16 18:16,"삼성전자, 스마트폰 · 스마트TV · 카메라 `바다`에 뛰어들다",70.0,80.0,90.0,95.0
12892,2010.12.16 17:27,삼성전자 `스마트 삼총사` 확 키운다,55.0,65.0,75.0,85.0
12893,2010.12.16 17:18,"""삼성전자 내년 130만원 갈수도""",65.0,75.0,85.0,90.0
12894,2010.12.16 17:04,반도체 신화 주역 이윤우 삼성전자 부회장,45.0,55.0,65.0,75.0
12895,2010.12.16 04:00,2000 돌파 1등공신 삼성전자 바통터치 누가할까?,40.0,50.0,60.0,70.0
12896,2010.12.17 17:11,"삼성전자 ""가전·프린터 B2B도 잡겠다""",70.0,80.0,90.0,95.0
12897,2010.12.17 04:00,"""삼성전자 내년 130만원 갈수도""",65.0,75.0,85.0,90.0
12898,2010.12.18 10:04,"삼성전자, 평택에 제3 반도체 공장…23일 MOU체결",60.0,70.0,80.0,90.0
12899,2010.12.20 21:08,삼성전자 24일 생산성격려금,50.0,60.0,70.0,80.0
12900,2010.12.20 17:29,"CLSA코리아證 ""삼성전자 사둬라""",55.0,65.0,75.0,85.0
12901,2010.12.20 14:45,[장외시장 주간시황] 메디슨 삼성전자 인수 소식에 주간 최고 상승율 기록,75.0,85.0,95.0,98.0
12902,2010.12.20 13:58,"삼성전자, 기술올림피아드 개최",60.0,70.0,80.0,90.0
12903,2010.12.21 18:32,"삼성전자, 연구개발 외부 인력 수혈 나선다",70.0,80.0,90.0,95.0
12904,2010.12.21 17:08,"[종목 포커스] 시노펙스, 삼성전자 납품 소식에 급등",65.0,75.0,85.0,90.0
12905,2010.12.22 17:02,"삼성전자, 연구개발 외부 인력 수혈 나선다",70.0,80.0,90.0,95.0
12906,2010.12.22 10:44,"[특징주] 삼성전자, 사상 최고가 또 경신…95.3만원",75.0,85.0,95.0,98.0
12907,2010.12.23 17:49,평택 고덕에 `또 하나의 삼성전자`…수원공장 2배,60.0,70.0,80.0,90.0
12908,2010.12.23 17:42,삼성전자 씨 마르니 외국인만 웃네,45.0,55.0,65.0,75.0
12909,2010.12.23 17:27,"[종목 포커스] 캠시스, 삼성전자 납품소식에 급등",65.0,75.0,85.0,90.0
12910,2010.12.24 17:40,"삼성전자, 글로벌 전자 기업 1위 등극",70.0,80.0,90.0,95.0
12911,2010.12.28 09:30,[특징주] 반도체 악재 다 나왔다…삼성전자·하이닉스 `반등`,50.0,60.0,70.0,80.0
12912,2010.12.28 08:51,"삼성전자, MP3P `갤럭시 플레이어` 내놓는다",55.0,65.0,75.0,85.0
12913,2010.12.29 20:49,"최지성 삼성전자부회장, 보유주식 1만주 매도",45.0,55.0,65.0,75.0
12914,2010.12.29 08:48,"삼성전자, 세계 전자부문 투자 1위",70.0,80.0,90.0,95.0
12915,2010.12.29 04:00,"‘삼성전자 100만원’ 보고서의 원조, 임홍빈 솔로몬투자증권 리서치센터장",50.0,60.0,70.0,80.0
12916,2010.12.29 04:00,"김영재 칸서스자산운용 회장, 삼성전자에 메디슨 매각",45.0,55.0,65.0,75.0
12917,2010.12.29 04:00,[올해의 CEO] 종합 1위·경제발전기여 부문 1위 - 최지성 삼성전자 부회장,70.0,80.0,90.0,95.0
12918,2010.12.30 16:11,"[비상장] 세메스, 삼성전자 투자 확대 수혜 전망으로 급등... 사상최고가 마감",60.0,70.0,80.0,90.0
12919,2010.12.31 16:59,"""올핸 낸드플래시"" 삼성전자·하이닉스 제품다양화·증설 검토",65.0,75.0,85.0,90.0
12920,2011.01.03 17:08,삼성전자 100만원 고지 언제 넘을까?,55.0,65.0,75.0,85.0
12921,2011.01.03 14:12,"삼성전자, CES 2011서 WB700 카메라 공개",60.0,70.0,80.0,90.0
12922,2011.01.04 17:36,[유가증권시장 공시] 대유에이텍 / 삼성전자 / 한독약품 등,50.0,60.0,70.0,80.0
12923,2011.01.05 17:18,"""세계 TV 1위 삼성전자 턱밑까지 추격""",65.0,75.0,85.0,90.0
12924,2011.01.05 08:45,"삼성전자, 중국서 `갤럭시S` 생산한다",70.0,80.0,90.0,95.0
12925,2011.01.05 04:00,"이재용 삼성전자 사장, 중국 LCD 공장 승인 주역",70.0,80.0,90.0,95.0
12926,2011.01.06 16:12,"[비상장] 세크론, 세메스… 삼성전자 투자 확대 수혜 전망으로 동반 급등",60.0,70.0,80.0,90.0
12927,2011.01.06 15:05,"삼성 · LG전자, 3D 이어 스마트TV도 `석권` 나선다",70.0,80.0,90.0,95.0
12928,2011.01.07 17:06,삼성전자 매출 150조 돌파…지난해 153조,75.0,85.0,95.0,98.0
12929,2011.01.07 17:03,삼성전자 작년 최대실적 비결은,65.0,75.0,85.0,90.0
12930,2011.01.07 17:03,스마트폰 굿…삼성전자 올해 실적 작년 이상,70.0,80.0,90.0,95.0
12931,2011.01.07 17:00,[유가증권시장 공시] 기아자동차 / 삼성전자 / 유화증권 등,50.0,60.0,70.0,80.0
12932,2011.01.07 16:46,"[비상장] 세메스, 세크론… 삼성전자 투자 확대 수혜 기대로 동반 급등, 사상최고가 마감",60.0,70.0,80.0,90.0
